UUID,Major,Minor,RSSI,X,Y,Timestamp,SessId
b9407f30f5f8466eaff925556b57fe6d,1,9617,-70,2.9447656997666583,5.494486133004926,1494768662419,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-64,2.9235931565983924,5.4907577389162565,1494768662446,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-88,2.8279246282084523,5.4739109211822665,1494768662568,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-80,2.817730440757065,5.472115768472906,1494768662581,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-83,2.789500383199378,5.46714457635468,1494768662617,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,2.7863637101374126,5.466592221674877,1494768662621,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-66,2.7597019891107077,5.461897206896552,1494768662655,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-96,2.6663859655172413,5.445464655172414,1494768662774,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-76,2.6632492924552764,5.444912300492611,1494768662778,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-61,2.6295300570391498,5.438974487684729,1494768662821,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,2.6271775522426757,5.438560221674877,1494768662824,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-62,2.6005158312159713,5.433865206896552,1494768662858,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-91,2.5095523124189785,5.417846921182266,1494768662974,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-78,2.5017106297640654,5.416466034482759,1494768662984,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-66,2.473480572206378,5.411494842364532,1494768663020,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-85,2.4601497116930258,5.40914733497537,1494768663037,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-57,2.4374088319937774,5.405142763546798,1494768663066,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-66,2.348013649727768,5.389400655172414,1494768663180,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-69,2.311157741249676,5.382910487684729,1494768663227,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-67,2.3088052364532023,5.382496221674877,1494768663230,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-63,2.278222674099041,5.377110763546798,1494768663269,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-74,2.1872591553020486,5.361092477832512,1494768663385,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-65,2.1558924246823956,5.355568931034483,1494768663425,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,2.1433457324345344,5.353359512315271,1494768663441,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-59,2.114331506611356,5.348250231527094,1494768663478,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-73,2.026504660876329,5.332784300492611,1494768663590,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-69,1.9951379302566763,5.327260753694581,1494768663630,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,1.9849437428052892,5.325465600985222,1494768663643,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-61,1.9543611804511278,5.320080142857143,1494768663682,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-92,1.864965998185118,5.304338034482759,1494768663796,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-75,1.8555559789992222,5.30268097044335,1494768663808,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-71,1.832030931034483,5.298538310344828,1494768663838,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-64,1.814779229193674,5.295500359605912,1494768663860,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-61,1.7912541812289344,5.291357699507389,1494768663890,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-84,1.697938157635468,5.274925147783251,1494768664009,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-69,1.6657872587503242,5.269263512315272,1494768664050,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-68,1.6626505856883589,5.268711157635468,1494768664054,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-60,1.6312838550687063,5.263187610837439,1494768664094,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-94,1.5426728410681878,5.247583591133005,1494768664207,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-74,1.52620530749287,5.24468372906404,1494768664228,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-66,1.5089536056520612,5.241645778325124,1494768664250,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-70,1.497975249935183,5.239712536945813,1494768664264,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-65,1.46660851931553,5.234188990147784,1494768664304,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-92,1.381134178376977,5.219137325123153,1494768664413,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-74,1.378781673580503,5.218723059113301,1494768664416,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,1.3489832794918333,5.213475689655173,1494768664454,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-69,1.3466307746953592,5.21306142364532,1494768664457,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-64,1.3027173518278454,5.205328458128079,1494768664513,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-90,1.223516357013223,5.191381502463054,1494768664614,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-77,1.209401328234379,5.188895906403941,1494768664632,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-67,1.1882287850661135,5.185167512315271,1494768664659,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-73,1.1811712706766917,5.183924714285714,1494768664668,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-66,1.1443153621986002,5.17743454679803,1494768664715,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-67,1.0509993386051337,5.161001995073892,1494768664834,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-59,0.9835608677728809,5.149126369458129,1494768664920,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-66,0.8604464500907443,5.127446448275863,1494768665077,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-66,0.8149646906922476,5.119437305418719,1494768665135,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-59,0.7992813253824216,5.116675532019705,1494768665155,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-88,0.7412528737360642,5.10645697044335,1494768665229,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-79,0.73262702281566,5.104937995073892,1494768665240,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-66,0.7083178065854292,5.100657246305419,1494768665271,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-63,0.6949869460720772,5.098309738916257,1494768665288,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-64,0.670677729841846,5.094028990147784,1494768665319,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-70,0.5342324516463575,5.070001561576355,1494768665493,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-63,0.5075707306196526,5.06530654679803,1494768665527,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-65,0.6884349669117648,5.001357551470589,1494768665875,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-64,0.6994599522058824,4.9983224632352945,1494768665891,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-65,0.82762540625,4.963039562500001,1494768666077,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-65,0.8427847610294118,4.958866316176471,1494768666099,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-63,0.8737925321691177,4.950330130514706,1494768666144,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-68,0.9675049071691177,4.9245318805147065,1494768666280,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-67,0.9840423851102942,4.919979248161765,1494768666304,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-69,1.0136720330882354,4.911822448529412,1494768666347,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-83,1.097048484375,4.88886959375,1494768666468,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-76,1.1094515928308823,4.885455119485294,1494768666486,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-63,1.1273671939338235,4.880523101102941,1494768666512,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-85,1.15561871875,4.8727456875,1494768666553,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-78,1.235549862132353,4.850741297794118,1494768666669,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,1.2479529705882353,4.847326823529412,1494768666687,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,1.2658685716911764,4.842394805147059,1494768666713,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-65,1.3010107123161765,4.832720461397059,1494768666764,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-87,1.3795637325367647,4.811095457720588,1494768666878,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-79,1.3947230873161764,4.806922211397059,1494768666900,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-71,1.4098824420955882,4.80274896507353,1494768666922,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-72,1.444335521139706,4.793264314338235,1494768666972,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-85,1.5215104181985295,4.772018696691177,1494768667084,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-80,1.5332244650735296,4.768793915441177,1494768667101,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,1.5476947582720588,4.764810362132353,1494768667122,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-72,1.5890384531250001,4.75342878125,1494768667182,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-68,1.6875742591911764,4.726302680147059,1494768667325,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-72,1.7275398308823529,4.715300485294118,1494768667383,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-70,1.8143615900735295,4.691399165441177,1494768667509,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-61,1.8281428216911764,4.687605305147059,1494768667529,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-72,1.866041208639706,4.677172189338235,1494768667584,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-76,1.9569973373161766,4.6521327113970585,1494768667716,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-77,1.9666441994485295,4.649477009191177,1494768667730,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-68,2.007298832720588,4.63828512132353,1494768667789,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-73,2.096876838235294,4.6136250294117644,1494768667919,23
b9407f30f5f8466eaff925556b57fe6d,1,9616,-69,2.112036193014706,4.609451783088235,1494768667941,23
b9407f30f5f8466eaff925556b57fe6d,1,9618,-85,2.1464892720588233,4.599967132352941,1494768667991,23
b9407f30f5f8466eaff925556b57fe6d,1,9619,-94,2.2016141985294118,4.584791691176471,1494768668071,23
b9407f30f5f8466eaff925556b57fe6d,1,9609,-78,2.2277985386029413,4.577583356617647,1494768668109,23
b9407f30f5f8466eaff925556b57fe6d,1,9617,-75,2.2402016470588237,4.574168882352941,1494768668127,23
